,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
330,58,2018,17,1,runtime_error,,31788,"  File ""/tmp/tmpwcxf5yj5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_str):
    clay = set()
    spring = None
    for line in input_str.splitlines():
        match = re.match(r'x/y=(\d+), x/z=(\d+)..(\d+)', line)
        if match:
            x, z1, z2 = map(int, match.groups())
            for z in range(z1, z2 + 1):
                clay.add((x, z))
        else:
            match = re.match(r'y/x=(\d+), y/z=(\d+)..(\d+)', line)
            if match:
                y, z1, z2 = map(int, match.groups())
                for z in range(z1, z2 + 1):
                    clay.add((z, y))
            else:
                match = re.match(r'x=(\d+), y=(\d+)', line)
                if match:
                    x, y = map(int, match.groups())
                    spring = (x, y)
    return clay, spring",2.0
331,59,2018,17,2,part1_failed,,25800,,,
332,60,2018,18,1,runtime_error,,653184,"  File ""/tmp/tmp4cfno4ts/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

for _ in range(10):
    new_grid = [['.'] * 50 for _ in range(50)]
    for i in range(50):
        for j in range(50):
            acre = grid[i][j]
            if acre == '.':
                if sum(grid[i-1][j-1:j+2] + grid[i][j-1:j+2] + grid[i+1][j-1:j+2]).count('|') >= 3:
                    new_grid[i][j] = '|'
            elif acre == '|':
                if sum(grid[i-1][j-1:j+2] + grid[i][j-1:j+2] + grid[i+1][j-1:j+2]).count('#') >= 3:
                    new_grid[i][j] = '#'
            elif acre == '#':
                if sum(grid[i-1][j-",2.0
333,61,2018,18,2,part1_failed,,169106,,,
334,62,2018,19,1,runtime_error,,2520,"  File ""/tmp/tmp46rbvus1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = f.readlines()

ip_reg = int(lines[0].split()[1])
instructions = [line.split() for line in lines[1:]]

registers = [0] * 6
ip = 0

while ip < len(instructions):
    opcode, a, b, c = instructions[ip]
    registers[ip_reg] = ip
    if opcode == 'addr':
        registers[c] = registers[a] + registers[b]
    elif opcode == 'addi':
        registers[c] = registers[a] + b
    elif opcode == 'mulr':
        registers[c] = registers[a] * registers[b]
    elif opcode == 'muli':
        registers[c] = registers[a] * b
    elif opcode == 'banr':
        registers[c] = registers[a] & registers[b]
    elif opcode == 'bani':
        registers[c] = registers[a] & b
    elif opcode == 'borr':
        registers[c] = registers[a] |",2.0
335,63,2018,19,2,part1_failed,,27941760,,,
336,64,2018,20,1,wrong_output,"94
",4432,,"
import re

def get_max_doors(regex):
    # Find all the paths through the facility.
    paths = re.findall(r""([NSEW]+)"", regex)

    # Find the longest path.
    longest_path = max(paths, key=len)

    # Count the number of doors in the longest path.
    max_doors = sum(1 for char in longest_path if char in ""NSEW"")

    return max_doors


# Read the input from the file.
with open(""input.txt"", ""r"") as f:
    regex = f.read()

# Find the room that is furthest from the starting position.
max_doors = get_max_doors(regex)

# Print the result.
print(max_doors)
",2.0
337,65,2018,20,2,part1_failed,,8681,,,
338,66,2018,21,1,runtime_error,,2159153,"  File ""/tmp/tmpsfbihr5t/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read the input file
    with open(""input.txt"", ""r"") as f:
        lines = f.readlines()

    # Get the instruction pointer register
    ip_reg = int(lines[0].split()[1])

    # Initialize the registers
    registers = [0] * 6

    # Run the program
    while True:
        # Get the current instruction
        instruction = lines[registers[ip_reg]].split()

        # Execute the instruction
        if instruction[0] == ""addi"":
            registers[int(instruction[1])] += int(instruction[2])
        elif instruction[0] == ""addr"":
            registers[int(instruction[1])] += registers[int(instruction[2])]
        elif instruction[0] == ""bani"":
            registers[int(instruction[1])] &= int(instruction[2])
        elif instruction[0] == ""banr"":
            registers[int(instruction[1])] &= registers[int(instruction[2])]
        elif instruction[0] == ""bori"":
            registers[int(instruction[1])] |=",2.0
339,67,2018,21,2,part1_failed,,7494885,,,
340,68,2018,22,1,runtime_error,,11972,"Traceback (most recent call last):
  File ""/tmp/tmpo1d6dy2s/tmp.py"", line 5, in <module>
    target = [int(x) for x in target.split(',')]
  File ""/tmp/tmpo1d6dy2s/tmp.py"", line 5, in <listcomp>
    target = [int(x) for x in target.split(',')]
ValueError: invalid literal for int() with base 10: 'target: 14'
","
with open('input.txt') as f:
    depth, target = f.read().splitlines()
    depth = int(depth.split()[1])
    target = [int(x) for x in target.split(',')]

def get_erosion_level(x, y):
    gi = (depth + (x * 16807) + (y * 48271)) % 20183
    return (gi + x + y) % 3

def get_risk_level(x, y):
    return get_erosion_level(x, y) % 3

def get_total_risk_level(target):
    total_risk_level = 0
    for y in range(target[1] + 1):
        for x in range(target[0] + 1):
            total_risk_level += get_risk_level(x, y)
    return total_risk_level

print(get_total_risk_level(target))
",2.0
341,69,2018,22,2,part1_failed,,1092,,,
342,70,2018,23,1,runtime_error,,270,"  File ""/tmp/tmpi9pbnqxd/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import math

def distance(p1, p2):
    return math.sqrt((p1[0] - p2[0])**2 + (p1[1] - p2[1])**2 + (p1[2] - p2[2])**2)

def main():
    with open(""input.txt"") as f:
        nanobots = [line.strip() for line in f]

    max_r = 0
    max_r_nanobot = None
    for nanobot in nanobots:
        pos, r = nanobot.split("", "")
        pos = [int(x) for x in pos[4:-1].split("","")]
        r = int(r[2:])
        if r > max_r:
            max_r = r
            max_r_nanobot = pos

    count = 0
    for nanobot in nanobots:
        pos, r = nanobot.split("", "")
        pos = [int(x) for x in pos[4:-1].split("","")]
        r = int(r[2:])
        ",2.0
343,71,2018,23,2,part1_failed,,106323091,,,
344,72,2018,24,1,runtime_error,,14377,"  File ""/tmp/tmp_5ufkigx/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_file):
    with open(input_file, 'r') as f:
        lines = f.readlines()

    armies = []
    for army in lines:
        army_name, army_groups = army.split(':')
        groups = []
        for group in army_groups.split('\n'):
            groups.append(parse_group(group))
        armies.append((army_name, groups))

    return armies

def parse_group(group):
    group_info = re.match(r'(\d+) units each with (\d+) hit points( \(.*\))? with an attack that does (\d+) (\w+) damage at initiative (\d+)', group)
    units, hit_points, traits, attack_damage, attack_type, initiative = group_info.groups()
    traits = traits.split('; ') if traits else []
    return (int(units), int(hit_points), traits, int(attack_damage), attack_type, int(initiative))

def get_winning_army(armies):
    while True:
",2.0
345,73,2018,24,2,part1_failed,,6947,,,
346,74,2018,25,1,runtime_error,,363,"  File ""/tmp/tmppk1k1fpr/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys
from itertools import combinations

def main():
    with open('input.txt') as f:
        points = [tuple(map(int, line.split(','))) for line in f]

    constellations = set()
    for point1, point2 in combinations(points, 2):
        if distance(point1, point2) <= 3:
            constellations.add(frozenset([point1, point2]))

    for point1, point2, point3 in combinations(points, 3):
        if distance(point1, point2) <= 3 and distance(point2, point3) <= 3:
            constellations.add(frozenset([point1, point2, point3]))

    for point1, point2, point3, point4 in combinations(points, 4):
        if distance(point1, point2) <= 3 and distance(point2, point3) <= 3 and distance(point3, point4) <= 3:
            constellations.add(frozenset([point1, point2, point3, point4]))

    print(len(",2.0
347,75,2018,25,2,part1_failed,,,,,
348,76,2019,1,1,no_error,"3336439
",3336439,,"
with open('input.txt') as f:
    masses = [int(line) for line in f]

fuel_required = [mass // 3 - 2 for mass in masses]

total_fuel_required = sum(fuel_required)

print(total_fuel_required)
",0.0
349,77,2019,1,2,wrong_output,"5001674
",5001791,,"
with open('input.txt') as f:
    masses = [int(line) for line in f]

def fuel_required(mass):
    if mass <= 0:
        return 0
    else:
        return mass // 3 - 2 + fuel_required(mass // 3 - 2)

total_fuel_required = sum(fuel_required(mass) for mass in masses)

print(total_fuel_required)
",2.0
350,78,2019,2,1,no_error,"4138658
",4138658,,"
with open('input.txt', 'r') as f:
    program = [int(x) for x in f.read().split(',')]

program[1] = 12
program[2] = 2

ip = 0
while program[ip] != 99:
    opcode = program[ip]
    if opcode == 1:
        program[program[ip+3]] = program[program[ip+1]] + program[program[ip+2]]
    elif opcode == 2:
        program[program[ip+3]] = program[program[ip+1]] * program[program[ip+2]]
    ip += 4

print(program[0])
",0.0
351,79,2019,2,2,runtime_error,,7264,"Traceback (most recent call last):
  File ""/tmp/tmpng2076gu/tmp.py"", line 16, in <module>
    program[program[ip+3]] = program[program[ip+1]] * program[program[ip+2]]
IndexError: list assignment index out of range
","
with open('input.txt', 'r') as f:
    program = [int(x) for x in f.read().split(',')]

for noun in range(100):
    for verb in range(100):
        program[1] = noun
        program[2] = verb

        ip = 0
        while program[ip] != 99:
            opcode = program[ip]
            if opcode == 1:
                program[program[ip+3]] = program[program[ip+1]] + program[program[ip+2]]
            elif opcode == 2:
                program[program[ip+3]] = program[program[ip+1]] * program[program[ip+2]]
            ip += 4

        if program[0] == 19690720:
            print(100 * noun + verb)
            break
",2.0
352,80,2019,3,1,runtime_error,,248,"  File ""/tmp/tmp8oun5xc_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def manhattan_distance(p1, p2):
    return abs(p1[0] - p2[0]) + abs(p1[1] - p2[1])

def closest_intersection(wire1, wire2):
    # Parse the wires into a list of tuples (direction, distance)
    wire1 = [(d[0], int(d[1:])) for d in wire1.split(',')]
    wire2 = [(d[0], int(d[1:])) for d in wire2.split(',')]

    # Find all the points on the first wire
    points1 = set()
    x, y = 0, 0
    for direction, distance in wire1:
        if direction == 'R':
            x += distance
        elif direction == 'L':
            x -= distance
        elif direction == 'U':
            y += distance
        elif direction == 'D':
            y -= distance
        points1.add((x, y))

    # Find all the points on the second wire
    points2 = set()
    x, y = 0, 0
",2.0
353,81,2019,3,2,part1_failed,,28580,,,
354,82,2019,4,1,no_error,"454
",454,,"
with open('input.txt', 'r') as f:
    line = f.readline()
    start, end = map(int, line.split('-'))

    count = 0
    for i in range(start, end + 1):
        password = str(i)
        if len(password) != 6:
            continue
        if not any(password[i] == password[i + 1] for i in range(5)):
            continue
        if not all(password[i] <= password[i + 1] for i in range(5)):
            continue
        count += 1

    print(count)
",0.0
