,year,day,part,status,output,expected_output,error,code
160,2018,6,1,runtime_error,,3909,"  File ""/tmp/tmphfs5hj74/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    coords = [tuple(map(int, line.split(','))) for line in f]

# Find the bounding box of all the coordinates
min_x = min(x for x, y in coords)
max_x = max(x for x, y in coords)
min_y = min(y for x, y in coords)
max_y = max(y for x, y in coords)

# Create a grid of all the points in the bounding box
grid = [[0 for _ in range(min_x, max_x + 1)] for _ in range(min_y, max_y + 1)]

# For each coordinate, find all the points in the grid that are closest to it
for x, y in coords:
    for i in range(min_x, max_x + 1):
        for j in range(min_y, max_y + 1):
            if abs(i - x) + abs(j - y) < abs(i - grid[j][i][0]) + abs(j - grid[j][i"
161,2018,6,2,part1_failed,,36238,," ```python
with open('input.txt') as f:
    coords = [tuple(map(int, line.split(','))) for line in f]

# Find the bounding box of all the coordinates
min_x = min(x for x, y in coords)
max_x = max(x for x, y in coords)
min_y = min(y for x, y in coords)
max_y = max(y for x, y in coords)

# Create a grid of all the points in the bounding box
grid = [[0 for _ in range(min_x, max_x + 1)] for _ in range(min_y, max_y + 1)]

# For each coordinate, find all the points in the grid that are closest to it
for x, y in coords:
    for i in range(min_x, max_x + 1):
        for j in range(min_y, max_y + 1):
            if abs(i - x) + abs(j - y) < abs(i - grid[j][i][0]) + abs(j - grid[j][i"
162,2018,7,1,runtime_error,,GKRVWBESYAMZDPTIUCFXQJLHNO,"Traceback (most recent call last):
  File ""/tmp/tmpujb3my2h/tmp.py"", line 34, in <module>
    order = get_order(instructions)
  File ""/tmp/tmpujb3my2h/tmp.py"", line 12, in get_order
    steps = set(prerequisites.keys()) | set(prerequisites.values())
TypeError: unhashable type: 'set'
","
from collections import defaultdict

def get_order(instructions):
    # Create a dictionary of prerequisites
    prerequisites = defaultdict(set)
    for instruction in instructions:
        step, prerequisite = instruction.split(' must be finished before step ')
        prerequisites[step].add(prerequisite)

    # Create a set of all steps
    steps = set(prerequisites.keys()) | set(prerequisites.values())

    # Create a queue of steps that have no prerequisites
    queue = [step for step in steps if not prerequisites[step]]

    # Build the order of steps
    order = []
    while queue:
        step = queue.pop(0)
        order.append(step)
        for prerequisite in prerequisites[step]:
            prerequisites[prerequisite].remove(step)
            if not prerequisites[prerequisite]:
                queue.append(prerequisite)

    return ''.join(order)


if __name__ == '__main__':
    with open('input.txt') as f:
        instructions = f.readlines()

    order = get_order(instructions)
    print(order)
"
163,2018,7,2,part1_failed,,903,,"
from collections import defaultdict

def get_order(instructions):
    # Create a dictionary of prerequisites
    prerequisites = defaultdict(set)
    for instruction in instructions:
        step, prerequisite = instruction.split(' must be finished before step ')
        prerequisites[step].add(prerequisite)

    # Create a set of all steps
    steps = set(prerequisites.keys()) | set(prerequisites.values())

    # Create a queue of steps that have no prerequisites
    queue = [step for step in steps if not prerequisites[step]]

    # Build the order of steps
    order = []
    while queue:
        step = queue.pop(0)
        order.append(step)
        for prerequisite in prerequisites[step]:
            prerequisites[prerequisite].remove(step)
            if not prerequisites[prerequisite]:
                queue.append(prerequisite)

    return ''.join(order)


if __name__ == '__main__':
    with open('input.txt') as f:
        instructions = f.readlines()

    order = get_order(instructions)
    print(order)
"
164,2018,8,1,timeout_error,,47244,TIMEOUT,"
def get_metadata_sum(input_file):
  with open(input_file, 'r') as f:
    data = f.read().split()
    data = [int(x) for x in data]

  def get_metadata_sum_helper(data, index):
    num_children = data[index]
    num_metadata = data[index + 1]
    index += 2
    metadata_sum = 0
    for _ in range(num_children):
      metadata_sum += get_metadata_sum_helper(data, index)
      index += 2
    for _ in range(num_metadata):
      metadata_sum += data[index]
      index += 1
    return metadata_sum

  return get_metadata_sum_helper(data, 0)


if __name__ == '__main__':
  input_file = 'input.txt'
  metadata_sum = get_metadata_sum(input_file)
  print(metadata_sum)
"
165,2018,8,2,part1_failed,,17267,,"
def get_metadata_sum(input_file):
  with open(input_file, 'r') as f:
    data = f.read().split()
    data = [int(x) for x in data]

  def get_metadata_sum_helper(data, index):
    num_children = data[index]
    num_metadata = data[index + 1]
    index += 2
    metadata_sum = 0
    for _ in range(num_children):
      metadata_sum += get_metadata_sum_helper(data, index)
      index += 2
    for _ in range(num_metadata):
      metadata_sum += data[index]
      index += 1
    return metadata_sum

  return get_metadata_sum_helper(data, 0)


if __name__ == '__main__':
  input_file = 'input.txt'
  metadata_sum = get_metadata_sum(input_file)
  print(metadata_sum)
"
166,2018,9,1,runtime_error,,384288,"  File ""/tmp/tmpqpu3nu9a/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def play_game(num_players, last_marble):
    circle = [0]
    current_marble_index = 0
    scores = [0] * num_players
    current_player = 0

    for marble in range(1, last_marble + 1):
        if marble % 23 == 0:
            scores[current_player] += marble
            remove_index = (current_marble_index - 7) % len(circle)
            scores[current_player] += circle.pop(remove_index)
            current_marble_index = remove_index
        else:
            insert_index = (current_marble_index + 2) % len(circle)
            circle.insert(insert_index, marble)
            current_marble_index = insert_index
        current_player = (current_player + 1) % num_players

    return max(scores)


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        num_players, last_marble = map(int, f.read().split())

    print"
167,2018,9,2,part1_failed,,3189426841,," ```python
def play_game(num_players, last_marble):
    circle = [0]
    current_marble_index = 0
    scores = [0] * num_players
    current_player = 0

    for marble in range(1, last_marble + 1):
        if marble % 23 == 0:
            scores[current_player] += marble
            remove_index = (current_marble_index - 7) % len(circle)
            scores[current_player] += circle.pop(remove_index)
            current_marble_index = remove_index
        else:
            insert_index = (current_marble_index + 2) % len(circle)
            circle.insert(insert_index, marble)
            current_marble_index = insert_index
        current_player = (current_player + 1) % num_players

    return max(scores)


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        num_players, last_marble = map(int, f.read().split())

    print"
168,2018,10,1,runtime_error,,GFNKCGGH,"  File ""/tmp/tmpmdw4uh1f/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    points = [re.findall(r'-?\d+', line) for line in f]

# Convert to ints
points = [[int(x) for x in point] for point in points]

# Find the min and max x and y values
min_x = min(point[0] for point in points)
max_x = max(point[0] for point in points)
min_y = min(point[1] for point in points)
max_y = max(point[1] for point in points)

# Create a grid of the points
grid = [['.'] * (max_x - min_x + 1) for _ in range(max_y - min_y + 1)]
for point in points:
    grid[point[1] - min_y][point[0] - min_x] = '#'

# Find the time when the points are closest together
min_time = 0
min_dist = float('inf')
for time in range(10000):
    # Update the positions of the points"
169,2018,10,2,part1_failed,,10274,," ```python
import re

with open('input.txt') as f:
    points = [re.findall(r'-?\d+', line) for line in f]

# Convert to ints
points = [[int(x) for x in point] for point in points]

# Find the min and max x and y values
min_x = min(point[0] for point in points)
max_x = max(point[0] for point in points)
min_y = min(point[1] for point in points)
max_y = max(point[1] for point in points)

# Create a grid of the points
grid = [['.'] * (max_x - min_x + 1) for _ in range(max_y - min_y + 1)]
for point in points:
    grid[point[1] - min_y][point[0] - min_x] = '#'

# Find the time when the points are closest together
min_time = 0
min_dist = float('inf')
for time in range(10000):
    # Update the positions of the points"
170,2018,11,1,runtime_error,,"235,63","  File ""/tmp/tmpyjbxqc9g/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_power_level(x, y, serial_number):
    rack_id = x + 10
    power_level = rack_id * y
    power_level += serial_number
    power_level *= rack_id
    power_level = int(str(power_level)[-3])
    power_level -= 5
    return power_level

def get_max_power_square(serial_number):
    max_power = -float('inf')
    max_x = 0
    max_y = 0
    for x in range(1, 300 - 2):
        for y in range(1, 300 - 2):
            power = 0
            for i in range(3):
                for j in range(3):
                    power += get_power_level(x + i, y + j, serial_number)
            if power > max_power:
                max_power = power
                max_x = x
                max_y = y
    return max_x, max_y

if __name__ =="
171,2018,11,2,part1_failed,,"229,251,16",," ```python
def get_power_level(x, y, serial_number):
    rack_id = x + 10
    power_level = rack_id * y
    power_level += serial_number
    power_level *= rack_id
    power_level = int(str(power_level)[-3])
    power_level -= 5
    return power_level

def get_max_power_square(serial_number):
    max_power = -float('inf')
    max_x = 0
    max_y = 0
    for x in range(1, 300 - 2):
        for y in range(1, 300 - 2):
            power = 0
            for i in range(3):
                for j in range(3):
                    power += get_power_level(x + i, y + j, serial_number)
            if power > max_power:
                max_power = power
                max_x = x
                max_y = y
    return max_x, max_y

if __name__ =="
