,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
198,27,2018,14,2,timeout_error,,20317612,TIMEOUT,"
def get_recipes(n):
    recipes = [3, 7]
    elf1 = 0
    elf2 = 1
    while True:
        new_recipe = recipes[elf1] + recipes[elf2]
        if new_recipe >= 10:
            recipes.append(new_recipe // 10)
        recipes.append(new_recipe % 10)
        elf1 = (elf1 + recipes[elf1] + 1) % len(recipes)
        elf2 = (elf2 + recipes[elf2] + 1) % len(recipes)
        if ''.join(str(r) for r in recipes[-len(n):]) == n:
            return len(recipes) - len(n)

print(get_recipes(open('input.txt').read()))
",2.0
199,28,2018,15,1,runtime_error,,201638,"  File ""/tmp/tmp60erawg9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def read_input():
    with open('input.txt') as f:
        return [list(line.strip()) for line in f.readlines()]

def print_map(map):
    for row in map:
        print(''.join(row))

def get_adjacent_squares(map, x, y):
    adjacent_squares = []
    if x > 0:
        adjacent_squares.append((x - 1, y))
    if x < len(map[0]) - 1:
        adjacent_squares.append((x + 1, y))
    if y > 0:
        adjacent_squares.append((x, y - 1))
    if y < len(map) - 1:
        adjacent_squares.append((x, y + 1))
    return adjacent_squares

def get_targets(map, x, y):
    targets = []
    for adjacent_square in get_adjacent_squares(map, x, y):
        if map[adjacent_square[1]][adjacent_square[0]] == 'G':
            targets.",2.0
200,29,2018,15,2,part1_failed,,95764,,,
201,30,2018,16,1,runtime_error,,642,"  File ""/tmp/tmp06kh_5l9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_instruction(instruction):
    opcode, a, b, c = map(int, re.findall(r'-?\d+', instruction))
    return opcode, a, b, c

def execute_instruction(opcode, a, b, c, registers):
    if opcode == 0:
        registers[c] = registers[a] + registers[b]
    elif opcode == 1:
        registers[c] = registers[a] + b
    elif opcode == 2:
        registers[c] = registers[a] * registers[b]
    elif opcode == 3:
        registers[c] = registers[a] * b
    elif opcode == 4:
        registers[c] = registers[a] & registers[b]
    elif opcode == 5:
        registers[c] = registers[a] & b
    elif opcode == 6:
        registers[c] = registers[a] | registers[b]
    elif opcode == 7:
        registers[c] = registers[a] | b
    elif opcode == 8:
        registers[",2.0
202,31,2018,16,2,part1_failed,,481,,,
203,32,2018,17,1,runtime_error,,31788,"  File ""/tmp/tmpqtc_lcw0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_file):
    with open(input_file, 'r') as f:
        lines = f.readlines()

    clay = set()
    for line in lines:
        match = re.match(r'x=(\d+), y=(\d+)\.\.(\d+)', line)
        if match:
            x, y1, y2 = int(match.group(1)), int(match.group(2)), int(match.group(3))
            for y in range(y1, y2 + 1):
                clay.add((x, y))
        else:
            match = re.match(r'y=(\d+), x=(\d+)\.\.(\d+)', line)
            if match:
                y, x1, x2 = int(match.group(1)), int(match.group(2)), int(match.group(3))
                for x in range(x1, x2 + 1):
                    clay.add((x, y))

    return clay

def print_map(clay, water, min_y",2.0
204,33,2018,17,2,part1_failed,,25800,,,
205,34,2018,18,1,runtime_error,,653184,"  File ""/tmp/tmpre_xsy8p/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def get_adjacent(grid, i, j):
    adjacent = []
    for di in range(-1, 2):
        for dj in range(-1, 2):
            if di == 0 and dj == 0:
                continue
            if i + di < 0 or i + di >= grid.shape[0]:
                continue
            if j + dj < 0 or j + dj >= grid.shape[1]:
                continue
            adjacent.append(grid[i + di, j + dj])
    return adjacent

def get_next_grid(grid):
    next_grid = np.copy(grid)
    for i in range(grid.shape[0]):
        for j in range(grid.shape[1]):
            adjacent = get_adjacent(grid, i, j)
            if grid[i, j] == '.':
                if adjacent.count('|') >= 3:
                    next_grid[i, j] = '|'
            elif grid[i, j] == '|':
                if adjacent.count('#') >= 3:
                    next",2.0
206,35,2018,18,2,part1_failed,,169106,,,
207,36,2018,19,1,runtime_error,,2520,"  File ""/tmp/tmpspndwhml/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def execute(instructions, ip_reg):
    ip = 0
    registers = [0] * 6
    while ip < len(instructions):
        registers[ip_reg] = ip
        opcode, a, b, c = instructions[ip]
        if opcode == ""addr"":
            registers[c] = registers[a] + registers[b]
        elif opcode == ""addi"":
            registers[c] = registers[a] + b
        elif opcode == ""mulr"":
            registers[c] = registers[a] * registers[b]
        elif opcode == ""muli"":
            registers[c] = registers[a] * b
        elif opcode == ""banr"":
            registers[c] = registers[a] & registers[b]
        elif opcode == ""bani"":
            registers[c] = registers[a] & b
        elif opcode == ""borr"":
            registers[c] = registers[a] | registers[b]
        elif opcode == ""bori"":
            registers[c] = registers[a] | b
        elif opcode == ""setr"":
            registers",2.0
208,37,2018,19,2,part1_failed,,27941760,,,
209,38,2018,20,1,runtime_error,,4432,"  File ""/tmp/tmp9o7lvkbi/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_regex(regex):
    # Parse the regex into a list of instructions
    instructions = []
    for char in regex:
        if char == '^' or char == '$':
            continue
        elif char == 'N':
            instructions.append('N')
        elif char == 'S':
            instructions.append('S')
        elif char == 'E':
            instructions.append('E')
        elif char == 'W':
            instructions.append('W')
        elif char == '(':
            instructions.append('(')
        elif char == ')':
            instructions.append(')')
        elif char == '|':
            instructions.append('|')
        else:
            raise ValueError('Invalid character in regex: {}'.format(char))
    return instructions

def follow_instructions(instructions, x, y, doors):
    # Follow the instructions and update the map
    for instruction in instructions:
        if instruction == 'N':
            y -= 1
        elif instruction == 'S':
            y += 1
        elif instruction == 'E':
            x += 1
        elif",2.0
210,39,2018,20,2,part1_failed,,8681,,,
211,40,2018,21,1,runtime_error,,2159153,"  File ""/tmp/tmp5esph7wp/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_instruction(instruction):
    opcode, a, b, c = instruction.split()
    return opcode, int(a), int(b), int(c)

def execute_instruction(opcode, a, b, c, registers):
    if opcode == 'addr':
        registers[c] = registers[a] + registers[b]
    elif opcode == 'addi':
        registers[c] = registers[a] + b
    elif opcode == 'mulr':
        registers[c] = registers[a] * registers[b]
    elif opcode == 'muli':
        registers[c] = registers[a] * b
    elif opcode == 'banr':
        registers[c] = registers[a] & registers[b]
    elif opcode == 'bani':
        registers[c] = registers[a] & b
    elif opcode == 'borr':
        registers[c] = registers[a] | registers[b]
    elif opcode == 'bori':
        registers[c] = registers[a] | b
    elif opcode == 'setr':
        registers[c] =",2.0
212,41,2018,21,2,part1_failed,,7494885,,,
213,42,2018,22,1,runtime_error,,11972,"  File ""/tmp/tmpido9pvcq/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def get_erosion_level(x, y, depth):
    if x == 0 and y == 0:
        return 0
    elif x == target[0] and y == target[1]:
        return 0
    elif y == 0:
        return x * 16807
    elif x == 0:
        return y * 48271
    else:
        return (get_erosion_level(x - 1, y, depth) * get_erosion_level(x, y - 1, depth)) % 20183

def get_region_type(x, y, depth):
    erosion_level = get_erosion_level(x, y, depth)
    return erosion_level % 3

def get_risk_level(x, y, depth):
    region_type = get_region_type(x, y, depth)
    if region_type == 0:
        return 0
    elif region_type == 1:
        return 1
    else:",2.0
214,43,2018,22,2,part1_failed,,1092,,,
215,44,2018,23,1,runtime_error,,270,"Traceback (most recent call last):
  File ""/tmp/tmp66th0m_2/tmp.py"", line 2, in <module>
    import numpy as np
ModuleNotFoundError: No module named 'numpy'
","
import numpy as np

# Read input
with open('input.txt') as f:
    lines = f.readlines()

# Parse input
nanobots = []
for line in lines:
    pos, r = line.strip().split(', ')
    pos = np.array([int(x) for x in pos[4:-1].split(',')])
    r = int(r[2:])
    nanobots.append((pos, r))

# Find strongest nanobot
strongest_nanobot = max(nanobots, key=lambda x: x[1])

# Count nanobots in range
in_range = 0
for nanobot in nanobots:
    if np.linalg.norm(nanobot[0] - strongest_nanobot[0]) <= strongest_nanobot[1]:
        in_range += 1

# Print result
print(in_range)
",2.0
216,45,2018,23,2,part1_failed,,106323091,,,
217,46,2018,24,1,runtime_error,,14377,"  File ""/tmp/tmpqnytuarz/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

class Group:
    def __init__(self, units, hp, attack_damage, attack_type, initiative, weaknesses=None, immunities=None):
        self.units = units
        self.hp = hp
        self.attack_damage = attack_damage
        self.attack_type = attack_type
        self.initiative = initiative
        self.weaknesses = weaknesses or []
        self.immunities = immunities or []

    def __repr__(self):
        return f'{self.units} units each with {self.hp} hit points ({"", "".join(self.weaknesses)} weak to; {"", "".join(self.immunities)} immune to) with an attack that does {self.attack_damage} {self.attack_type} damage at initiative {self.initiative}'

    def effective_power(self):
        return self.units * self.attack_damage

    def damage_to(self, other):
        if self.attack_type in other.immunities:
            return 0
        elif self.attack_type in other.weaknesses:
            return 2 * self",2.0
218,47,2018,24,2,part1_failed,,6947,,,
219,48,2018,25,1,runtime_error,,363,"Traceback (most recent call last):
  File ""/tmp/tmp2nupzv1j/tmp.py"", line 29, in <module>
    main()
  File ""/tmp/tmp2nupzv1j/tmp.py"", line 24, in main
    constellations.add({p})
TypeError: unhashable type: 'set'
","
from itertools import combinations

def manhattan_distance(p1, p2):
    return sum(abs(a - b) for a, b in zip(p1, p2))

def is_in_constellation(p, constellation):
    for q in constellation:
        if manhattan_distance(p, q) <= 3:
            return True
    return False

def main():
    with open('input.txt') as f:
        points = [tuple(map(int, line.split(','))) for line in f]

    constellations = set()
    for p in points:
        for constellation in constellations:
            if is_in_constellation(p, constellation):
                constellation.add(p)
                break
        else:
            constellations.add({p})

    print(len(constellations))

if __name__ == '__main__':
    main()
",2.0
220,49,2018,25,2,part1_failed,,,,,
221,50,2019,1,1,no_error,"3336439
",3336439,,"
with open('input.txt') as f:
    print(sum(int(mass) // 3 - 2 for mass in f))
",0.0
222,51,2019,1,2,wrong_output,"-449
",5001791,,"
with open('input.txt') as f:
    print(sum(sum(int(mass) // 3 - 2 for mass in str(int(mass) // 3 - 2)) for mass in f))
",2.0
223,52,2019,2,1,no_error,"4138658
",4138658,,"
with open('input.txt') as f:
    program = [int(x) for x in f.read().split(',')]

program[1] = 12
program[2] = 2

i = 0
while True:
    opcode = program[i]
    if opcode == 99:
        break
    elif opcode == 1:
        program[program[i+3]] = program[program[i+1]] + program[program[i+2]]
    elif opcode == 2:
        program[program[i+3]] = program[program[i+1]] * program[program[i+2]]
    i += 4

print(program[0])
",0.0
224,53,2019,2,2,no_error,"7264
",7264,,"
with open('input.txt') as f:
    program = [int(x) for x in f.read().split(',')]

for noun in range(100):
    for verb in range(100):
        program_copy = program.copy()
        program_copy[1] = noun
        program_copy[2] = verb

        i = 0
        while True:
            opcode = program_copy[i]
            if opcode == 99:
                break
            elif opcode == 1:
                program_copy[program_copy[i+3]] = program_copy[program_copy[i+1]] + program_copy[program_copy[i+2]]
            elif opcode == 2:
                program_copy[program_copy[i+3]] = program_copy[program_copy[i+1]] * program_copy[program_copy[i+2]]
            i += 4

        if program_copy[0] == 19690720:
            print(100 * noun + verb)
            break
",0.0
227,56,2019,3,1,runtime_error,,248,"  File ""/tmp/tmp66etec0p/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def manhattan_distance(point1, point2):
    return abs(point1[0] - point2[0]) + abs(point1[1] - point2[1])

def find_closest_intersection(wire1, wire2):
    # Convert the wires to sets of points
    wire1_points = set()
    for segment in wire1.split("",""):
        direction = segment[0]
        distance = int(segment[1:])
        if direction == ""R"":
            for i in range(distance):
                wire1_points.add((i, 0))
        elif direction == ""L"":
            for i in range(distance):
                wire1_points.add((-i, 0))
        elif direction == ""U"":
            for i in range(distance):
                wire1_points.add((0, i))
        elif direction == ""D"":
            for i in range(distance):
                wire1_points.add((0, -i))

    wire2_points = set()
    for segment in wire2.split("",""):
        direction = segment",2.0
