,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
194,30,2018,15,1,runtime_error,,201638,"  File ""/tmp/tmppewoo3gm/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import copy
import heapq

def get_neighbors(x, y, grid):
    neighbors = []
    for i in range(-1, 2):
        for j in range(-1, 2):
            if i == 0 and j == 0:
                continue
            if 0 <= x + i < len(grid) and 0 <= y + j < len(grid[0]):
                neighbors.append((x + i, y + j))
    return neighbors

def get_targets(x, y, grid):
    targets = []
    for i in range(-1, 2):
        for j in range(-1, 2):
            if i == 0 and j == 0:
                continue
            if 0 <= x + i < len(grid) and 0 <= y + j < len(grid[0]):
                if grid[x + i][y + j] != '.':
                    targets.append((x + i, y + j))
    return targets

def get_in_range(x, y, grid):
    in_range = []
    for i in",2.0
195,31,2018,15,2,part1_failed,,95764,,,
196,32,2018,16,1,runtime_error,,642,"  File ""/tmp/tmpyb0y5syk/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def parse_sample(sample):
    before = [int(x) for x in sample[0][9:-1].split(', ')]
    instruction = [int(x) for x in sample[1].split()]
    after = [int(x) for x in sample[2][9:-1].split(', ')]
    return before, instruction, after

def count_matches(samples):
    count = 0
    for sample in samples:
        before, instruction, after = parse_sample(sample)
        matches = 0
        for opcode in range(16):
            registers = before[:]
            registers[instruction[3]] = opcodes[opcode](registers, instruction[1], instruction[2])
            if registers == after:
                matches += 1
        if matches >= 3:
            count += 1
    return count

def addr(registers, a, b):
    registers[b] = registers[a] + registers[b]
    return registers

def addi(registers, a, b):
    registers[b] = registers[a] + b
    return registers",2.0
197,33,2018,16,2,part1_failed,,481,,,
198,34,2018,17,1,runtime_error,,31788,"  File ""/tmp/tmpc0469fe2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_file):
    with open(input_file, 'r') as f:
        lines = f.readlines()

    clay = set()
    for line in lines:
        match = re.match(r'x/y=(\d+), x/z=(\d+)..(\d+)', line)
        if match:
            x, y1, y2 = int(match.group(1)), int(match.group(2)), int(match.group(3))
            for y in range(y1, y2 + 1):
                clay.add((x, y))
        else:
            match = re.match(r'y/x=(\d+), y/z=(\d+)..(\d+)', line)
            if match:
                y, x1, x2 = int(match.group(1)), int(match.group(2)), int(match.group(3))
                for x in range(x1, x2 + 1):
                    clay.add((x, y))

    return clay

def find_water_tiles(clay",2.0
199,35,2018,17,2,part1_failed,,25800,,,
200,36,2018,18,1,runtime_error,,653184,"  File ""/tmp/tmpf5pa6biu/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt', 'r') as f:
    grid = [list(line.strip()) for line in f.readlines()]

def count_adjacent(grid, x, y, char):
    count = 0
    for i in range(x-1, x+2):
        for j in range(y-1, y+2):
            if i >= 0 and i < len(grid) and j >= 0 and j < len(grid[0]) and grid[i][j] == char:
                count += 1
    return count

def update_grid(grid):
    new_grid = [['.' for _ in range(len(grid[0]))] for _ in range(len(grid))]
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == '.':
                if count_adjacent(grid, i, j, '|') >= 3:
                    new_grid[i][j] = '|'
            elif grid[i][j] == '|':
                if count_adjacent(",2.0
201,37,2018,18,2,part1_failed,,169106,,,
202,38,2018,19,1,runtime_error,,2520,"  File ""/tmp/tmp27ilmf74/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_instruction(instruction):
    opcode, a, b, c = instruction.split()
    return opcode, int(a), int(b), int(c)

def execute_instruction(opcode, a, b, c, registers, ip):
    if opcode == 'addr':
        registers[c] = registers[a] + registers[b]
    elif opcode == 'addi':
        registers[c] = registers[a] + b
    elif opcode == 'mulr':
        registers[c] = registers[a] * registers[b]
    elif opcode == 'muli':
        registers[c] = registers[a] * b
    elif opcode == 'banr':
        registers[c] = registers[a] & registers[b]
    elif opcode == 'bani':
        registers[c] = registers[a] & b
    elif opcode == 'borr':
        registers[c] = registers[a] | registers[b]
    elif opcode == 'bori':
        registers[c] = registers[a] | b
    elif opcode == 'setr':
        registers[c",2.0
203,39,2018,19,2,part1_failed,,27941760,,,
204,40,2018,20,1,runtime_error,,4432,"  File ""/tmp/tmpoymk_a0s/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def find_furthest_room(regex):
  # Create a dictionary to store the distances to each room.
  distances = {}

  # Create a stack to store the current path.
  stack = []

  # Start at the starting room.
  current_room = '0'
  distances[current_room] = 0

  # Iterate over the regex.
  for match in re.finditer(r'([NSEW])|\((.*?)\)', regex):
    # If the match is a direction, move in that direction.
    if match.group(1):
      next_room = current_room + match.group(1)
      if next_room not in distances:
        distances[next_room] = distances[current_room] + 1
      current_room = next_room

    # If the match is a branch, push the current path onto the stack and start a new path.
    elif match.group(2):
      stack.append((current_room, distances[current_room]))
      current_room = '0'
      distances[current_room] =",2.0
205,41,2018,20,2,part1_failed,,8681,,,
206,42,2018,21,1,runtime_error,,2159153,"  File ""/tmp/tmp4mg7bhdw/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read input
    with open('input.txt') as f:
        lines = f.readlines()

    # Get the instruction pointer register
    ip_reg = int(lines[0].split()[1])

    # Initialize registers
    registers = [0] * 6

    # Main loop
    while True:
        # Get the instruction
        instruction = lines[registers[ip_reg]].split()

        # Execute the instruction
        if instruction[0] == 'addr':
            registers[instruction[3]] = registers[instruction[1]] + registers[instruction[2]]
        elif instruction[0] == 'addi':
            registers[instruction[3]] = registers[instruction[1]] + int(instruction[2])
        elif instruction[0] == 'mulr':
            registers[instruction[3]] = registers[instruction[1]] * registers[instruction[2]]
        elif instruction[0] == 'muli':
            registers[instruction[3]] = registers[instruction[1]] * int(instruction[2])
        elif instruction[0] == 'banr':
            ",2.0
207,43,2018,21,2,part1_failed,,7494885,,,
208,44,2018,22,1,runtime_error,,11972,"  File ""/tmp/tmpvg7eob0g/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
depth = int(input())
target = [int(x) for x in input().split(',')]

# Create a dictionary to store the erosion levels of each region
erosion_levels = {}

# Calculate the erosion level of each region
for y in range(target[1] + 1):
    for x in range(target[0] + 1):
        # Calculate the geologic index
        if x == 0 and y == 0:
            geologic_index = 0
        elif x == target[0] and y == target[1]:
            geologic_index = depth
        elif y == 0:
            geologic_index = x * 16807
        elif x == 0:
            geologic_index = y * 48271
        else:
            geologic_index = erosion_levels[(x - 1, y)] * erosion_levels[(x, y - 1)]

        # Calculate the erosion level
        erosion_level = (geologic_index + depth) % 20183
        erosion_levels[(x, y)]",2.0
209,45,2018,22,2,part1_failed,,1092,,,
210,46,2018,23,1,runtime_error,,270,"Traceback (most recent call last):
  File ""/tmp/tmplo00x931/tmp.py"", line 26, in <module>
    main()
  File ""/tmp/tmplo00x931/tmp.py"", line 9, in main
    nanobots = [list(map(int, line.strip().split("", ""))) for line in f]
  File ""/tmp/tmplo00x931/tmp.py"", line 9, in <listcomp>
    nanobots = [list(map(int, line.strip().split("", ""))) for line in f]
ValueError: invalid literal for int() with base 10: 'pos=<26438689,100672887,57305522>'
","
import math

def distance(p1, p2):
    return math.sqrt((p1[0] - p2[0])**2 + (p1[1] - p2[1])**2 + (p1[2] - p2[2])**2)

def main():
    with open(""input.txt"") as f:
        nanobots = [list(map(int, line.strip().split("", ""))) for line in f]

    max_r = 0
    max_r_nanobot = None
    for nanobot in nanobots:
        if nanobot[3] > max_r:
            max_r = nanobot[3]
            max_r_nanobot = nanobot

    in_range = 0
    for nanobot in nanobots:
        if distance(nanobot[:3], max_r_nanobot[:3]) <= max_r:
            in_range += 1

    print(in_range)

if __name__ == ""__main__"":
    main()
",2.0
211,47,2018,23,2,part1_failed,,106323091,,,
212,48,2018,24,1,runtime_error,,14377,"  File ""/tmp/tmp2l5j_ut5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_army(army):
    groups = []
    for line in army.split('\n'):
        if line == '':
            continue
        m = re.match(r'(\d+) units each with (\d+) hit points( \(.*\))? with an attack that does (\d+) (\w+) damage at initiative (\d+)', line)
        groups.append({
            'units': int(m.group(1)),
            'hit_points': int(m.group(2)),
            'attack_damage': int(m.group(4)),
            'attack_type': m.group(5),
            'initiative': int(m.group(6)),
            'weaknesses': [],
            'immunities': []
        })
        if m.group(3):
            for trait in m.group(3)[1:-1].split('; '):
                if trait.startswith('weak to '):
                    groups[-1]['weaknesses'].extend(trait[8:].split(', '))
                elif trait.startswith('immune to '):
                    groups[-1]['immunities'].extend(",2.0
213,49,2018,24,2,part1_failed,,6947,,,
214,50,2018,25,1,timeout_error,,363,TIMEOUT,"
from itertools import combinations

def manhattan_distance(p1, p2):
    return sum(abs(p1[i] - p2[i]) for i in range(4))

def is_connected(p1, p2):
    if manhattan_distance(p1, p2) <= 3:
        return True
    for p3 in points:
        if manhattan_distance(p1, p3) <= 3 and manhattan_distance(p3, p2) <= 3:
            return True
    return False

with open('input.txt') as f:
    points = [tuple(map(int, line.split(','))) for line in f]

constellations = set()
for p1, p2 in combinations(points, 2):
    if is_connected(p1, p2):
        constellations.add(frozenset([p1, p2]))

print(len(constellations))
",2.0
215,51,2018,25,2,part1_failed,,,,,
216,52,2019,1,1,no_error,"3336439
",3336439,,"
with open(""input.txt"", ""r"") as f:
    masses = [int(line) for line in f]

total_fuel = 0
for mass in masses:
    fuel = mass // 3 - 2
    total_fuel += fuel

print(total_fuel)
",0.0
217,53,2019,1,2,no_error,"5001791
",5001791,,"
with open(""input.txt"", ""r"") as f:
    masses = [int(line) for line in f]

def fuel_required(mass):
    fuel = mass // 3 - 2
    if fuel <= 0:
        return 0
    else:
        return fuel + fuel_required(fuel)

total_fuel = 0
for mass in masses:
    total_fuel += fuel_required(mass)

print(total_fuel)
",0.0
220,56,2019,2,1,no_error,"4138658
",4138658,,"
with open(""input.txt"", ""r"") as f:
    program = list(map(int, f.read().split("","")))

program[1] = 12
program[2] = 2

ip = 0
while program[ip] != 99:
    opcode = program[ip]
    if opcode == 1:
        program[program[ip+3]] = program[program[ip+1]] + program[program[ip+2]]
    elif opcode == 2:
        program[program[ip+3]] = program[program[ip+1]] * program[program[ip+2]]
    ip += 4

print(program[0])
",0.0
221,57,2019,2,2,no_error,"7264
",7264,,"
with open(""input.txt"", ""r"") as f:
    program = list(map(int, f.read().split("","")))

for noun in range(100):
    for verb in range(100):
        program_copy = program.copy()
        program_copy[1] = noun
        program_copy[2] = verb

        ip = 0
        while program_copy[ip] != 99:
            opcode = program_copy[ip]
            if opcode == 1:
                program_copy[program_copy[ip+3]] = program_copy[program_copy[ip+1]] + program_copy[program_copy[ip+2]]
            elif opcode == 2:
                program_copy[program_copy[ip+3]] = program_copy[program_copy[ip+1]] * program_copy[program_copy[ip+2]]
            ip += 4

        if program_copy[0] == 19690720:
            print(100 * noun + verb)
            break
",0.0
